영업상태명,상세영업상태코드,상세영업상태명,전화번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
영업/정상,1,정상영업,888-0930,서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),8793,원당종합시장,그 밖의 대규모점포,196912.8336,441358.8932,대규모점포
영업/정상,1,정상영업,24478545,서울특별시 광진구 중곡2동 157번지 1호,서울특별시 광진구 능동로 314 (중곡동),143898,홈플러스(주)익스프레스 중곡점,그 밖의 대규모점포,207001.8723,450597.6149,
영업/정상,1,정상영업,02-856-6022,서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),151750,(주)천성세이브마트,그 밖의 대규모점포,192674.8859,441352.7435,대규모점포
영업/정상,1,정상영업,02-3289-8728,서울특별시 관악구 보라매동 729호 22통 롯데백화점,서울특별시  봉천로 209,151718,롯데쇼핑(주) 관악점,백화점,193301.8858,443151.5613,대규모점포
영업/정상,1,정상영업,02)873-0637,서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),151836,(주)지에스리테일 관악점,구분없음,195431.4654,441896.3029,준대규모점포
영업/정상,1,정상영업,02-2039-8215,서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),151818,(주)지에스리테일 낙성대점,구분없음,196501.1598,441640.881,준대규모점포
영업/정상,1,정상영업,02 8782184,서울특별시 관악구 봉천동 951번지 25호   ,서울특별시 관악구 봉천동 951번지 25호   ,,봉일시장,그 밖의 대규모점포,194486.2705,442632.4695,
영업/정상,1,정상영업,02 8782184,서울특별시 관악구 봉천동 951번지 25호   ,서울특별시 관악구 봉천동 951번지 25호   ,,봉일시장,그 밖의 대규모점포,194486.2705,442632.4695,
영업/정상,1,정상영업,02-882-0492,서울특별시 관악구 봉천동 502번지 4호,서울특별시 관악구 양녕로 49 (봉천동),151840,봉천현대시장,시장,195206.0569,442716.3017,대규모점포
영업/정상,1,정상영업,02 8788001,서울특별시 관악구 신림동 1426번지 7호,서울특별시 관악구 신림동 1426번지 7호,,가야쇼핑,시장,193750.8259,442753.2193,
영업/정상,1,정상영업,02 8871871,서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),151725,관악프라자,쇼핑센터,195963.3353,442381.536,대규모점포
폐업,3,폐업처리,02-2290-5853,,서울특별시 강남구 논현로 468 (역삼동),135910,롯데쇼핑(주)롯데슈퍼 역삼점,,,,준대규모점포
영업/정상,1,정상영업,02 8820924,서울특별시 관악구 봉천동 1000호,서울특별시 관악구 관악로40길 47 (봉천동),151050,관악현대상가,그 밖의 대규모점포,196257.8337,443341.3794,대규모점포
영업/정상,1,정상영업,02 8854271,서울특별시 관악구 신림동 1694호,서울특별시 관악구 신림로29길 8 (신림동),151761,신림현대종합상가,시장,193957.9443,441437.7749,대규모점포
영업/정상,1,정상영업,02-888-0630,서울특별시 관악구 신림동 1422번지 5호,서울특별시 관악구 신림로 340 (신림동),151890,르네상스쇼핑몰(주),복합쇼핑몰,193746.8338,442510.7751,대규모점포
영업/정상,1,정상영업,262768006,서울특별시 관악구 봉천동 862번지 1호,서울특별시 관악구 남부순환로 1820 (봉천동),151836,라붐아울렛,복합쇼핑몰,195703.0437,442094.0858,대규모점포
휴업,2,휴업처리,02889 2003,서울특별시 관악구 신림동 1422번지 5호   ,,,르네상스쇼핑몰(주),쇼핑센터,193746.8338,442510.7751,
휴업,2,휴업처리,02889 2003,서울특별시 관악구 신림동 1422번지 5호   ,,,르네상스쇼핑몰(주),쇼핑센터,193746.8338,442510.7751,
휴업,2,휴업처리,02 8564355,서울특별시 관악구 신림동 1602번지 2호   ,,,관악종합시장,그 밖의 대규모점포,193580.3665,442144.6708,
폐업,3,폐업처리,232858561,서울특별시 관악구 대학동 240번지 4호,서울특별시 관악구 신림로 101 (신림동),151015,홈플러스 익스프레스 신림점,구분없음,194457.493,440910.5639,준대규모점포
폐업,3,폐업처리,02-523-5691,서울특별시 관악구 남현동 1078번지 2호,서울특별시 관악구 남현길 79 (남현동),151802,롯데쇼핑(주)롯데슈퍼 남현2점,구분없음,197790.0798,441231.5919,준대규모점포
영업/정상,1,정상영업,25345601,서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),,롯데쇼핑(주)롯데슈퍼 방배점,전문점,198660.6163,443855.5734,준대규모점포
영업/정상,1,정상영업,3477-7637,서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),137811,엘루체,그 밖의 대규모점포,198791.788,444392.6725,대규모점포
영업/정상,1,정상영업,3472-5490,서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),137859,무지개쇼핑,그 밖의 대규모점포,202216.05,443352.0246,대규모점포
휴업,2,휴업처리,222241053,서울특별시 강동구 천호동 454번지 0001호   ,,,이마트천호점,대형마트,211025.925,448495.1892,
영업/정상,1,정상영업,02-536-0004,서울특별시 서초구 방배1동 816번지 1호,서울특별시 방배로33길 29,137832,롯데슈퍼 방배2점,대형마트,198984.3648,443229.8359,준대규모점포
영업/정상,1,정상영업,02-3465-1010,,서울특별시 서초구 효령로 304 (서초동),137870,국제전자도매센타,전문점,201501.6727,442505.5731,대규모점포
영업/정상,1,정상영업,02-591-8081,,서울특별시 서초구 신반포로3길 8 (반포동),137040,반포프라자,그 밖의 대규모점포,198776.1135,444432.3252,대규모점포
영업/정상,1,정상영업,234318545,,서울특별시 송파구 가락로28길 7 (송파동),138854,홈플러스(주) 익스프레스 송파점,구분없음,210264.3557,444937.5802,
영업/정상,1,정상영업,02-3473-3734,,서울특별시 서초구 사임당로 130 (서초동),137879,신동아종합상가,그 밖의 대규모점포,202250.1452,443143.7846,대규모점포
영업/정상,1,정상영업,02-3486-4924,,서울특별시 서초구 방배천로16길 18 (방배동),137817,방배종합시장,그 밖의 대규모점포,198492.7972,442199.2683,대규모점포
영업/정상,1,정상영업,02-599-2262,,서울특별시 서초구 신반포로15길 29 (반포동),137800,신반포종합시장,그 밖의 대규모점포,199448.513,444800.5508,대규모점포
폐업,3,폐업처리,2292-5853,서울특별시 금천구 독산1동 145번지 8호,서울특별시 금천구 시흥대로 473 (독산동),,롯데쇼핑(주)롯데슈퍼독산점,구분없음,190901.4814,441536.3915,
영업/정상,1,정상영업,02-586-0025,,서울특별시 서초구 서초중앙로22길 25 (서초동),137880,대림서초리시온,그 밖의 대규모점포,201295.7,443474.5249,대규모점포
영업/정상,1,정상영업,02-597-2222,,서울특별시 서초구 서초중앙로 188 (서초동),137875,아크로비스타 아케이드,그 밖의 대규모점포,201107.6347,443999.0671,대규모점포
영업/정상,1,정상영업,02-523-0081,,서울특별시 서초구 매헌로 16 (양재동),137924,하이브랜드,그 밖의 대규모점포,203204.7556,440136.7812,대규모점포
영업/정상,1,정상영업,02-3480-4700,,서울특별시 서초구 강남대로 465 (서초동),137863,교보타워 지하아케이드,전문점,202058.6747,444618.1673,대규모점포
영업/정상,1,정상영업,02-599-1380,,서울특별시 서초구 방배로33길 29 (방배동),137832,이수시장,그 밖의 대규모점포,198984.3648,443229.8359,대규모점포
영업/정상,1,정상영업,1899 9900,,서울특별시 서초구 양재대로 159 (양재동),137893,코스트코코리아,대형마트,203123.8704,439984.8475,대규모점포
영업/정상,1,정상영업,02-594-8466,,서울특별시 서초구 신반포로3길 8 (반포동),137040,반포프라자,그 밖의 대규모점포,198776.1135,444432.3252,대규모점포
영업/정상,1,정상영업,02-2145-8000,서울특별시 서초구 서초동 1498번지 5호  (영업장 지하1층지하2층),서울특별시 서초구 서초동 1498번지 5호  (영업장 지하1층지하2층),,롯데쇼핑(주) 롯데마트 서초점,대형마트,200438.9929,443124.5944,대규모점포
영업/정상,1,정상영업,3474-7621,서울특별시 서초구 서초동 1335번지,서울특별시 서초구 효령로 391 (서초동 무지개아파트),137771,무지개종합상가,그 밖의 대규모점포,202245.3779,442987.987,대규모점포
영업/정상,1,정상영업,02 5354160,서울특별시 서초구 반포동 19번지 4   호,서울특별시 서초구 신반포로 194 (반포동),,터미널상가,그 밖의 대규모점포,200554.744,444811.3648,대규모점포
영업/정상,1,정상영업,02-3479-1005,서울특별시 서초구 반포동 19번지 3호,서울특별시 서초구 신반포로 176 (반포동),,신세계백화점 강남점,백화점,200250.4478,444683.2205,
영업/정상,1,정상영업,221551052,서울특별시 서초구 양재동 215호 하이브랜드 지하1층,서울특별시 서초구 매헌로 16 (양재동하이브랜드 지하1층),,(주)이마트 양재점,대형마트,203204.7556,440136.7812,대규모점포
영업/정상,1,정상영업,02-537-2790,,서울특별시 서초구 나루터로 32 (잠원동),137907,대림상가,그 밖의 대규모점포,,,대규모점포
폐업,3,폐업처리,02-3481-6763,,서울특별시 서초구 서초대로 385 (서초동),137870,진흥종합상가,그 밖의 대규모점포,201952.3098,443904.4617,
영업/정상,1,정상영업,02-536-8480,,서울특별시 서초구 고무래로 90-7 (서초동),137882,서초쇼핑,그 밖의 대규모점포,201472.6689,444193.267,대규모점포
영업/정상,1,정상영업,02-536-6261,,서울특별시 서초구 서초중앙로 220 (반포동),137802,한양스토아,그 밖의 대규모점포,201160.0456,444426.5643,대규모점포
폐업,3,폐업처리,34468545,서울특별시 서초구 반포1동 705번지,서울특별시 서초구 신반포로 326 (반포동),137808,홈플러스(주) 익스프레스 서울논현역점,복합쇼핑몰,201658.7652,445341.7495,준대규모점포
폐업,3,폐업처리,02-584-8545,서울특별시 서초구 방배동 950번지 1호,서울특별시 서초구 서초대로 34 (방배동),137845,홈플러스익스프레스 방배점,복합쇼핑몰,198709.207,442599.2342,준대규모점포
영업/정상,5,영업개시전,02-2006-3215,서울특별시 서초구 방배동 795번지 1호,서울특별시 서초구 방배로37길 11 1층 (방배동 삼호회관),6561,(주)지에스리테일 서초방배점,대형마트,198970.448,443479.8949,준대규모점포
영업/정상,1,정상영업,02 5423516,서울특별시 강남구 압구정동 454호,서울특별시 강남구 압구정로29길 72-1 (압구정동),135903,신사상가,그 밖의 대규모점포,202440.3389,447782.5132,대규모점포
영업/정상,1,정상영업,02 5427121,서울특별시 강남구 청담동 134번지 20호,서울특별시 강남구 학동로101길 26 (청담동),135958,청담삼익시장,그 밖의 대규모점포,205034.1584,446675.9324,대규모점포
영업/정상,1,정상영업,234589571,서울특별시 강남구 대치동 500호,서울특별시 강남구 남부순환로 2912 (대치동 개포우성아파트),135828,그랑프리,그 밖의 대규모점포,204992.4516,443183.5761,대규모점포
영업/정상,1,정상영업,02 5549645,서울특별시 강남구 대치동 626호,서울특별시 강남구 남부순환로 2917 (대치동),135838,청실종합상가,그 밖의 대규모점포,205154.6381,443439.9816,대규모점포
영업/정상,1,정상영업,02 5664105,서울특별시 강남구 대치동 977번지 12  호,서울특별시 강남구 삼성로64길 41 (대치동),135842,대치종합상가,그 밖의 대규모점포,205558.1599,444312.0789,대규모점포
영업/정상,1,정상영업,02 4511400,서울특별시 강남구 개포동 12호,서울특별시 강남구 개포로109길 5 (개포동 대청아파트),135940,대치1단지상가,그 밖의 대규모점포,206581.7871,443555.9912,대규모점포
영업/정상,1,정상영업,02 4598720,서울특별시 강남구 개포동 12호,서울특별시 강남구 개포로109길 21 (개포동 대청아파트),135940,대치2단지상가,그 밖의 대규모점포,206581.7871,443555.9912,대규모점포
영업/정상,1,정상영업,02 5312902,서울특별시 강남구 대치동 937호,서울특별시 강남구 도곡로 401 (대치동),135704,롯데백화점(강남점),백화점,204669.5434,443873.6212,대규모점포
영업/정상,1,정상영업,02-551-0705,,서울특별시 강남구 테헤란로87길 22-0 (삼성동),135728,도심공항몰(CALT MALL),쇼핑센터,205170.9597,445264.9363,대규모점포
영업/정상,1,정상영업,02)3446-7133,,서울특별시 강남구 강남대로 432 (역삼동 점프밀라노),6129,점프밀라노,그 밖의 대규모점포,202296.996,444335.0137,대규모점포
영업/정상,1,정상영업,23809461,,서울특별시 강남구 삼성로 633 1층 (삼성동 삼광빌딩),6091,노브랜드 삼성점,구분없음,204447.069,446008.5428,준대규모점포
영업/정상,1,정상영업,25597044,서울특별시 강남구 삼성1동 159번지 8호 그랜드인터콘티넨탈호텔(지하1층),서울특별시 강남구 테헤란로 521 (삼성동),135732,파르나스몰(PARNAS MALL),쇼핑센터,205314.1599,445204.7093,대규모점포
영업/정상,1,정상영업,02 5597049,서울특별시 강남구 삼성동 159호,서울특별시 강남구 봉은사로 524 (삼성동),135975,코엑스 호텔아케이드,쇼핑센터,205130.5917,445590.0968,대규모점포
